employment_type,age,credit_score,monthly_income,loan_amount,previous_defaults,account_age,loan_enquiries,housing_type,total_expenditure,other_fixed_expenses,gross_revenue,expected_margin,business_rent,utilities_salaries,business_age,gst_registered,business_type,loan_purpose,credit_utilization,payment_history_length,savings_ratio,employment_stability,income_volatility,disposable_income_ratio,dti_ratio,loan_to_income,foir,dscr,expense_to_revenue,rental_burden,defaulted
salaried,44,516,57047,423902,1,6.9,1,owned,24762,10534,0,0.0,0,0,0.0,0,none,gold,0.481,84,0.34,2.2,0.133,0.3813,0.4341,0.6192,0.6187,16.1491,0.0,0.0,0
self_employed,32,593,7528,66159,0,6.0,0,owned,3220,433,74532,10.1,13667,15816,2.4,1,trading,personal,0.847,80,0.515,2.4,0.179,0.5147,0.4277,0.7324,0.4853,13.6544,0.3956,0.1834,0
self_employed,21,719,7050,78747,0,0.8,0,owned,4442,866,50000,14.1,5401,13963,4.8,0,manufacturing,education,0.259,10,0.231,4.8,0.587,0.2471,0.6301,0.9308,0.7529,10.7433,0.3873,0.108,1
self_employed,30,621,10981,59016,0,5.2,0,owned,3460,1772,93057,11.8,12367,13244,8.0,1,trading,home,0.569,65,0.548,8.0,0.385,0.5235,0.3151,0.4479,0.4765,22.3282,0.2752,0.1329,0
self_employed,30,765,42805,470975,0,9.4,0,owned,22705,6157,211906,20.2,32531,45629,0.5,1,manufacturing,home,0.422,120,0.336,0.5,0.381,0.3257,0.5304,0.9169,0.6743,10.9063,0.3688,0.1535,0
salaried,39,562,53091,1976656,2,0.9,2,rent,40629,11992,0,0.0,0,0,0.0,0,none,business,0.799,1,0.0,0.6,0.4,0.0089,0.7653,3.1026,0.9911,3.2231,0.0,0.0366,1
self_employed,43,569,14081,182971,0,6.7,1,rent,8532,2539,63714,22.1,6631,7322,4.3,1,service,business,0.884,89,0.264,4.3,0.574,0.2138,0.6059,1.0828,0.7862,9.2349,0.219,0.1041,1
salaried,32,726,41866,1019426,0,9.6,0,rent,20802,7503,0,0.0,0,0,0.0,0,none,home,0.598,117,0.297,1.5,0.35,0.3239,0.4969,2.0291,0.6761,4.9282,0.0,0.0707,0
salaried,51,767,225426,4182705,0,0.5,1,rent,124736,16348,0,0.0,0,0,0.0,0,none,business,0.271,9,0.448,7.0,0.175,0.3741,0.5533,1.5462,0.6259,6.4674,0.0,0.1416,0
self_employed,33,693,21432,589329,0,5.9,0,rent,7230,2264,88929,24.1,11559,29717,3.9,0,manufacturing,vehicle,0.07,73,0.562,3.9,0.321,0.557,0.3373,2.2915,0.443,4.364,0.4641,0.13,0
salaried,35,708,51880,466382,1,0.9,0,owned,30975,11620,0,0.0,0,0,0.0,0,none,home,0.275,19,0.209,0.7,0.113,0.179,0.5971,0.7491,0.821,13.3487,0.0,0.0,0
salaried,34,644,164371,3629648,0,1.0,0,owned,98673,22492,0,0.0,0,0,0.0,0,none,personal,0.197,5,0.284,0.2,0.303,0.2629,0.6003,1.8402,0.7371,5.4343,0.0,0.0,0
self_employed,44,707,5750,117425,0,15.6,7,owned,3078,341,50000,11.5,6290,11781,1.8,1,trading,business,0.604,180,0.504,1.8,0.35,0.4054,0.5353,1.7018,0.5946,5.8761,0.3614,0.1258,0
salaried,39,751,26086,339363,0,2.2,1,rent,17408,4548,0,0.0,0,0,0.0,0,none,business,0.108,24,0.121,1.6,0.03,0.1583,0.6673,1.0841,0.8417,9.2241,0.0,0.0601,1
self_employed,31,739,14650,165356,1,4.9,2,rent,9169,2224,50000,29.3,7909,15630,1.9,1,service,education,0.351,55,0.214,1.9,0.24,0.2223,0.6259,0.9406,0.7777,10.6316,0.4708,0.1582,0
salaried,33,494,35006,417612,0,4.8,1,rent,16639,4276,0,0.0,0,0,0.0,0,none,business,0.431,52,0.472,0.7,0.06,0.4025,0.4753,0.9941,0.5975,10.0589,0.0,0.1055,0
self_employed,37,762,7586,119622,0,3.3,3,owned,4630,1224,61675,12.3,8052,11852,4.9,1,trading,personal,0.471,37,0.238,4.9,0.442,0.2283,0.6103,1.3141,0.7717,7.61,0.3227,0.1306,0
self_employed,47,638,35545,621486,3,7.0,0,rent,12975,3224,145676,24.4,10354,50595,1.0,1,service,personal,0.833,81,0.6,1.0,0.6,0.5443,0.365,1.457,0.4557,6.8632,0.4184,0.0711,0
salaried,33,658,19470,366778,0,1.5,3,owned,9137,3394,0,0.0,0,0,0.0,0,none,personal,0.4,21,0.337,0.2,0.4,0.3564,0.4693,1.5698,0.6436,6.3701,0.0,0.0,0
salaried,29,864,28182,184055,2,4.2,0,rent,15648,7006,0,0.0,0,0,0.0,0,none,education,0.163,42,0.116,0.5,0.234,0.1962,0.5552,0.5442,0.8038,18.3741,0.0,0.1413,0
self_employed,29,634,17059,174309,0,2.1,1,owned,5463,2241,66377,25.7,11086,19779,4.1,1,manufacturing,home,0.747,32,0.574,4.1,0.6,0.5484,0.3202,0.8515,0.4516,11.744,0.465,0.167,0
salaried,43,707,40035,569997,0,3.7,1,rent,17282,8650,0,0.0,0,0,0.0,0,none,home,0.288,44,0.356,12.0,0.092,0.3523,0.4317,1.1865,0.6477,8.4285,0.0,0.0727,1
salaried,21,646,52254,1046001,0,1.0,3,rent,30156,7693,0,0.0,0,0,0.0,0,none,home,0.476,17,0.258,1.0,0.4,0.2757,0.5771,1.6681,0.7243,5.9947,0.0,0.0794,0
self_employed,47,725,17630,89690,1,0.7,2,owned,6294,2918,93774,18.8,7874,13113,4.2,1,manufacturing,vehicle,0.748,4,0.561,4.2,0.533,0.4775,0.357,0.4239,0.5225,23.5879,0.2238,0.084,0
self_employed,45,580,22429,183484,0,6.8,2,owned,8774,4197,71431,31.4,4336,23966,3.9,1,service,gold,0.777,83,0.411,3.9,0.464,0.4217,0.3912,0.6817,0.5783,14.6687,0.3962,0.0607,1
salaried,28,582,32392,441627,1,1.5,3,owned,21028,2680,0,0.0,0,0,0.0,0,none,vehicle,0.548,25,0.361,8.0,0.248,0.2681,0.6492,1.1362,0.7319,8.8016,0.0,0.0,0
salaried,37,691,32207,85375,0,3.7,3,rent,23143,7973,0,0.0,0,0,0.0,0,none,personal,0.802,39,0.146,0.2,0.247,0.0339,0.7186,0.2209,0.9661,45.269,0.0,0.1078,0
self_employed,44,703,16397,191948,0,1.3,2,rent,10397,2859,115471,14.2,22760,34990,4.2,0,manufacturing,personal,0.625,23,0.214,4.2,0.472,0.1916,0.6341,0.9755,0.8084,10.2509,0.5001,0.1971,0
salaried,39,900,67390,500181,0,0.5,2,owned,36378,14883,0,0.0,0,0,0.0,0,none,business,0.373,9,0.258,4.9,0.124,0.2393,0.5398,0.6185,0.7607,16.1677,0.0,0.0,1
salaried,33,765,39100,481202,0,13.0,5,owned,20806,3290,0,0.0,0,0,0.0,0,none,home,0.282,161,0.397,6.4,0.272,0.3837,0.5321,1.0256,0.6163,9.7506,0.0,0.0,0
salaried,36,787,47159,898311,0,5.1,0,rent,26863,5031,0,0.0,0,0,0.0,0,none,personal,0.376,72,0.414,0.1,0.099,0.3237,0.5696,1.5874,0.6763,6.2997,0.0,0.0173,0
self_employed,45,618,11907,66575,1,5.1,4,rent,3926,1138,96806,12.3,14170,21019,6.5,0,manufacturing,home,0.648,54,0.584,6.5,0.579,0.5747,0.3297,0.4659,0.4253,21.4621,0.3635,0.1464,0
salaried,30,705,63949,1312584,0,2.8,0,owned,35406,9108,0,0.0,0,0,0.0,0,none,personal,0.585,29,0.297,0.1,0.249,0.3039,0.5537,1.7105,0.6961,5.8464,0.0,0.0,0
salaried,25,579,29324,261549,0,0.5,0,rent,19072,3814,0,0.0,0,0,0.0,0,none,business,0.82,4,0.222,0.3,0.129,0.2195,0.6504,0.7433,0.7805,13.454,0.0,0.0935,0
self_employed,30,556,23631,362946,0,0.5,1,owned,14254,4669,59226,39.9,4870,16559,2.6,0,service,gold,0.792,7,0.161,2.6,0.311,0.1992,0.6032,1.2799,0.8008,7.8131,0.3618,0.0822,1
self_employed,41,692,21157,333139,0,6.2,2,rent,11884,3386,190603,11.1,10640,22178,1.1,1,trading,home,0.47,61,0.328,1.1,0.303,0.2783,0.5617,1.3122,0.7217,7.621,0.1722,0.0558,0
salaried,33,784,15000,268712,0,9.7,2,owned,10711,2332,0,0.0,0,0,0.0,0,none,business,0.25,116,0.091,2.6,0.247,0.1305,0.7141,1.4928,0.8695,6.6986,0.0,0.0,0
salaried,33,759,61214,877927,0,1.8,0,rent,42221,13129,0,0.0,0,0,0.0,0,none,home,0.144,20,0.121,4.3,0.239,0.0958,0.6897,1.1952,0.9042,8.3671,0.0,0.0014,1
salaried,54,664,52709,952352,1,2.8,1,rent,34369,5345,0,0.0,0,0,0.0,0,none,vehicle,0.5,32,0.278,0.3,0.4,0.2465,0.6521,1.5057,0.7535,6.6415,0.0,0.1251,0
self_employed,44,694,14264,197376,0,11.7,5,owned,6086,2132,114110,12.5,5938,14552,0.5,1,trading,education,0.255,141,0.365,0.5,0.6,0.4239,0.4267,1.1531,0.5761,8.6722,0.1796,0.052,0
salaried,45,647,56427,1083227,0,8.4,1,rent,29264,3689,0,0.0,0,0,0.0,0,none,vehicle,0.597,101,0.481,4.1,0.377,0.416,0.5186,1.5997,0.584,6.251,0.0,0.0101,0
self_employed,35,638,13682,347126,0,2.8,0,owned,8447,725,53238,25.7,3725,16580,1.7,1,service,personal,0.454,27,0.378,1.7,0.329,0.3296,0.6174,2.1142,0.6704,4.7298,0.3814,0.07,0
salaried,39,644,33581,187113,0,4.9,3,owned,23992,4097,0,0.0,0,0,0.0,0,none,business,0.317,54,0.139,5.9,0.338,0.1635,0.7145,0.4643,0.8365,21.5363,0.0,0.0,1
salaried,23,652,164735,2575567,0,1.5,2,rent,84749,25979,0,0.0,0,0,0.0,0,none,home,0.221,9,0.397,3.0,0.228,0.3278,0.5145,1.3029,0.6722,7.6753,0.0,0.0075,0
self_employed,43,655,5539,69144,2,0.5,9,rent,3751,1028,55388,10.0,9992,7533,4.6,0,trading,vehicle,0.427,8,0.061,4.6,0.6,0.1372,0.6772,1.0403,0.8628,9.613,0.3164,0.1804,1
salaried,29,655,53078,559980,0,1.1,0,rent,17996,5982,0,0.0,0,0,0.0,0,none,home,0.67,18,0.506,2.0,0.209,0.5482,0.339,0.8792,0.4518,11.3743,0.0,0.0339,0
salaried,39,900,89864,2694855,2,9.8,0,owned,29600,17214,0,0.0,0,0,0.0,0,none,gold,0.629,113,0.522,0.2,0.111,0.4791,0.3294,2.499,0.5209,4.0016,0.0,0.0,0
self_employed,32,659,19768,241813,0,8.9,2,owned,7216,3593,82368,24.0,10340,28574,2.5,0,manufacturing,home,0.61,106,0.386,2.5,0.26,0.4532,0.365,1.0194,0.5468,9.8099,0.4724,0.1255,0
salaried,26,781,36804,787429,0,5.0,4,owned,22253,4672,0,0.0,0,0,0.0,0,none,home,0.104,63,0.226,4.0,0.282,0.2684,0.6046,1.7829,0.7316,5.6087,0.0,0.0,0
self_employed,30,652,11943,100905,0,0.7,1,rent,4905,2278,59717,20.0,11521,6185,4.7,1,service,home,0.417,7,0.423,4.7,0.484,0.3986,0.4107,0.7041,0.6014,14.2031,0.2965,0.1929,0
self_employed,30,743,33588,279174,0,3.5,1,rent,20156,5067,241642,13.9,23342,75434,8.7,1,trading,vehicle,0.348,38,0.246,8.7,0.534,0.249,0.6001,0.6926,0.751,14.4374,0.4088,0.0966,0
salaried,25,605,15072,73135,1,0.8,4,rent,7778,3560,0,0.0,0,0,0.0,0,none,vehicle,0.507,3,0.258,5.0,0.4,0.2477,0.5161,0.4044,0.7523,24.7302,0.0,0.1078,1
salaried,45,646,40971,969250,0,3.9,1,rent,20953,4055,0,0.0,0,0,0.0,0,none,education,0.547,49,0.384,4.6,0.049,0.3896,0.5114,1.9714,0.6104,5.0725,0.0,0.1138,0
self_employed,40,660,40963,251713,0,2.3,1,rent,25796,7770,299002,13.7,16450,59658,8.2,1,trading,gold,0.643,28,0.276,8.2,0.6,0.1806,0.6297,0.5121,0.8194,19.5284,0.2545,0.055,0
salaried,31,680,151410,2247919,0,7.9,0,owned,74843,30161,0,0.0,0,0,0.0,0,none,home,0.585,102,0.307,1.8,0.167,0.3065,0.4943,1.2372,0.6935,8.0827,0.0,0.0,0
self_employed,21,632,13025,193823,0,1.0,0,owned,6958,1415,63848,20.4,8385,17387,1.9,1,manufacturing,vehicle,0.535,18,0.353,1.9,0.402,0.3572,0.5342,1.2401,0.6428,8.0641,0.4036,0.1313,1
salaried,33,811,37722,459983,1,0.8,1,owned,22312,6948,0,0.0,0,0,0.0,0,none,gold,0.195,15,0.219,2.8,0.17,0.2243,0.5915,1.0162,0.7757,9.8409,0.0,0.0,0
self_employed,24,699,14567,122900,0,4.0,9,owned,4818,2317,145670,10.0,21569,39660,3.6,1,trading,education,0.921,31,0.499,3.6,0.337,0.5102,0.3307,0.7031,0.4898,14.2233,0.4203,0.1481,1
salaried,29,776,26226,844461,0,2.2,5,owned,14939,1625,0,0.0,0,0,0.0,0,none,gold,0.119,28,0.31,4.8,0.023,0.3684,0.5696,2.6833,0.6316,3.7268,0.0,0.0,0
self_employed,21,590,7525,183184,0,0.5,1,rent,5031,648,90657,8.3,5750,21651,6.1,1,trading,vehicle,0.652,1,0.151,6.1,0.15,0.2453,0.6686,2.0286,0.7547,4.9295,0.3022,0.0634,1
salaried,45,743,41856,570302,0,3.3,2,rent,22990,5106,0,0.0,0,0,0.0,0,none,business,0.528,30,0.327,4.8,0.065,0.3287,0.5493,1.1354,0.6713,8.8071,0.0,0.0934,0
salaried,28,594,84832,2927043,0,4.0,0,owned,47317,12262,0,0.0,0,0,0.0,0,none,education,0.473,56,0.437,0.3,0.338,0.2977,0.5578,2.8753,0.7023,3.4779,0.0,0.0,1
self_employed,31,711,26767,65974,0,3.0,2,owned,14826,3538,107496,24.9,21498,14971,6.7,1,service,personal,0.202,36,0.325,6.7,0.252,0.3139,0.5539,0.2054,0.6861,48.6865,0.3393,0.2,0
salaried,31,723,35605,297876,2,0.9,1,rent,19686,6586,0,0.0,0,0,0.0,0,none,personal,0.459,1,0.217,0.3,0.188,0.2621,0.5529,0.6972,0.7379,14.3436,0.0,0.0181,0
salaried,28,722,69160,913423,1,1.4,6,rent,28258,4427,0,0.0,0,0,0.0,0,none,gold,0.458,27,0.515,5.7,0.05,0.5274,0.4086,1.1006,0.4726,9.0858,0.0,0.0072,0
self_employed,33,621,13310,172555,0,4.0,0,rent,8205,2089,95753,13.9,8183,15755,4.8,1,trading,home,0.591,40,0.242,4.8,0.266,0.2266,0.6165,1.0804,0.7734,9.2562,0.25,0.0855,0
salaried,41,695,58966,401853,0,2.8,0,rent,27356,14063,0,0.0,0,0,0.0,0,none,home,0.206,43,0.339,4.8,0.272,0.2976,0.4639,0.5679,0.7024,17.6082,0.0,0.0899,0
salaried,36,556,15000,393732,3,4.6,5,rent,6475,1854,0,0.0,0,0,0.0,0,none,business,0.713,49,0.426,0.9,0.098,0.4447,0.4317,2.1874,0.5553,4.5716,0.0,0.0405,1
salaried,34,708,22163,540556,0,1.3,1,owned,9772,3441,0,0.0,0,0,0.0,0,none,business,0.329,19,0.43,0.6,0.215,0.4038,0.4409,2.0325,0.5962,4.92,0.0,0.0,0
self_employed,36,757,88093,812583,0,2.2,1,rent,33751,16882,304821,28.9,26585,42092,1.1,1,service,home,0.178,25,0.463,1.1,0.231,0.4252,0.3831,0.7687,0.5748,13.0093,0.2253,0.0872,0
self_employed,48,691,17285,433979,0,5.3,1,rent,7536,2696,128993,13.4,25450,29849,7.5,1,manufacturing,education,0.484,63,0.353,7.5,0.6,0.408,0.436,2.0923,0.592,4.7795,0.4287,0.1973,0
salaried,26,571,48175,345682,0,1.0,0,owned,26481,6870,0,0.0,0,0,0.0,0,none,home,0.494,7,0.3,3.3,0.271,0.3077,0.5497,0.598,0.6923,16.7235,0.0,0.0,0
salaried,28,666,48307,822159,0,1.6,1,owned,29724,6447,0,0.0,0,0,0.0,0,none,personal,0.336,20,0.171,0.6,0.07,0.2512,0.6153,1.4183,0.7488,7.0508,0.0,0.0,1
self_employed,35,719,6400,106268,3,14.4,0,owned,3960,982,50000,12.8,7955,8627,4.8,1,manufacturing,home,0.578,161,0.274,4.8,0.262,0.2278,0.6188,1.3837,0.7722,7.227,0.3316,0.1591,0
self_employed,32,659,48154,619447,0,3.9,0,rent,17237,4135,304772,15.8,54540,61215,15.2,0,manufacturing,vehicle,0.339,48,0.6,15.2,0.441,0.5562,0.358,1.072,0.4438,9.3284,0.3798,0.179,0
salaried,35,602,46909,378619,0,5.8,0,rent,30992,6310,0,0.0,0,0,0.0,0,none,personal,0.646,63,0.202,1.8,0.16,0.2048,0.6607,0.6726,0.7952,14.8674,0.0,0.0561,0
salaried,27,635,31218,166994,1,7.0,3,rent,15822,7291,0,0.0,0,0,0.0,0,none,education,0.549,91,0.191,3.7,0.198,0.2596,0.5068,0.4458,0.7404,22.4329,0.0,0.075,0
self_employed,34,799,6050,83328,0,8.5,1,owned,3755,512,50000,12.1,6426,13534,0.5,1,manufacturing,home,0.467,97,0.343,0.5,0.22,0.2947,0.6207,1.1478,0.7053,8.7126,0.3992,0.1285,0
salaried,43,640,98226,1660402,0,6.7,0,rent,53158,22172,0,0.0,0,0,0.0,0,none,home,0.729,87,0.153,2.7,0.255,0.2331,0.5412,1.4087,0.7669,7.099,0.0,0.0433,1
self_employed,30,774,53094,288517,1,2.6,1,owned,17523,5511,194484,27.3,23329,24936,8.8,0,service,home,0.186,25,0.59,8.8,0.338,0.5662,0.33,0.4528,0.4338,22.0829,0.2482,0.12,0
salaried,28,823,52903,713126,2,3.5,8,rent,34488,12469,0,0.0,0,0,0.0,0,none,home,0.371,46,0.084,2.7,0.084,0.1124,0.6519,1.1233,0.8876,8.9022,0.0,0.0006,1
salaried,29,691,31054,170706,0,1.9,0,owned,19602,6972,0,0.0,0,0,0.0,0,none,business,0.512,22,0.171,0.1,0.4,0.1443,0.6312,0.4581,0.8557,21.8298,0.0,0.0,0
salaried,21,643,17043,250021,0,1.0,1,rent,8577,862,0,0.0,0,0,0.0,0,none,vehicle,0.794,10,0.516,1.0,0.3,0.4462,0.5033,1.2225,0.5538,8.18,0.0,0.1459,0
salaried,36,638,15000,117051,2,0.8,0,owned,7995,3123,0,0.0,0,0,0.0,0,none,business,0.605,12,0.249,0.1,0.4,0.2588,0.533,0.6503,0.7412,15.3779,0.0,0.0,1
salaried,47,640,67821,699476,0,5.0,1,owned,39967,9548,0,0.0,0,0,0.0,0,none,home,0.493,64,0.284,2.3,0.329,0.2699,0.5893,0.8595,0.7301,11.6352,0.0,0.0,1
salaried,34,575,19877,383893,0,3.6,0,rent,10002,4428,0,0.0,0,0,0.0,0,none,personal,0.802,40,0.25,6.3,0.163,0.274,0.5032,1.6095,0.726,6.2133,0.0,0.0247,0
salaried,32,633,32862,320312,0,0.9,2,owned,13872,1690,0,0.0,0,0,0.0,0,none,home,0.54,15,0.494,0.3,0.035,0.5264,0.4221,0.8123,0.4736,12.3112,0.0,0.0,0
salaried,36,558,82063,619308,0,4.2,2,owned,56259,8670,0,0.0,0,0,0.0,0,none,personal,0.69,47,0.202,6.5,0.127,0.2088,0.6856,0.6289,0.7912,15.9009,0.0,0.0,0
self_employed,23,615,19300,137957,1,1.5,0,owned,7417,2309,50000,38.6,3577,17311,0.5,1,service,vehicle,0.506,11,0.595,0.5,0.229,0.4961,0.3843,0.5957,0.5039,16.7878,0.4178,0.0715,1
self_employed,36,759,211610,5123950,2,10.6,6,owned,123551,20199,758458,27.9,82917,228128,1.9,1,service,home,0.185,125,0.184,1.9,0.371,0.3207,0.5839,2.0178,0.6793,4.9558,0.4101,0.1093,1
self_employed,43,697,15334,74468,0,8.4,5,owned,7842,1996,166674,9.2,25636,26756,3.7,1,trading,business,0.515,97,0.353,3.7,0.6,0.3584,0.5114,0.4047,0.6416,24.7097,0.3143,0.1538,0
salaried,21,768,51653,582135,0,1.0,2,rent,32679,3181,0,0.0,0,0,0.0,0,none,personal,0.572,12,0.34,1.0,0.17,0.3058,0.6327,0.9392,0.6942,10.6476,0.0,0.036,0
self_employed,42,664,10900,133591,0,5.1,2,owned,6816,1655,50000,21.8,4742,11475,0.5,0,service,home,0.715,65,0.153,0.5,0.309,0.2228,0.6253,1.0213,0.7772,9.7911,0.3243,0.0948,0
self_employed,45,778,47344,587627,1,6.2,1,owned,15515,8619,120775,39.2,7297,31249,6.4,1,service,education,0.087,83,0.447,6.4,0.294,0.4902,0.3277,1.0343,0.5098,9.6682,0.3192,0.0604,0
salaried,32,768,72886,1799269,1,6.8,3,owned,34362,4885,0,0.0,0,0,0.0,0,none,home,0.107,67,0.455,0.7,0.244,0.4615,0.4714,2.0572,0.5385,4.861,0.0,0.0,0
self_employed,39,711,56977,960772,0,2.8,1,rent,35570,6463,145720,39.1,21195,20458,1.1,1,service,home,0.554,29,0.26,1.1,0.362,0.2623,0.6243,1.4052,0.7377,7.1164,0.2858,0.1455,1
salaried,21,706,16133,202782,0,0.5,0,owned,9856,1847,0,0.0,0,0,0.0,0,none,vehicle,0.592,2,0.228,1.0,0.313,0.2746,0.6109,1.0474,0.7254,9.547,0.0,0.0,0
self_employed,27,537,16104,232034,0,1.8,2,rent,7318,1573,51947,31.0,4238,14326,0.8,1,service,education,0.794,17,0.408,0.8,0.438,0.4479,0.4544,1.2007,0.5521,8.3284,0.3574,0.0816,0
salaried,26,664,62116,625182,3,0.5,0,rent,36160,8112,0,0.0,0,0,0.0,0,none,vehicle,0.779,7,0.25,6.0,0.161,0.2873,0.5821,0.8387,0.7127,11.9228,0.0,0.0799,1
salaried,34,719,61050,1667341,0,1.3,4,rent,31695,4098,0,0.0,0,0,0.0,0,none,gold,0.623,12,0.364,0.6,0.138,0.4137,0.5192,2.2759,0.5863,4.3938,0.0,0.048,0
salaried,38,645,38519,1271928,0,0.8,3,rent,21759,2496,0,0.0,0,0,0.0,0,none,education,0.66,1,0.412,0.2,0.049,0.3703,0.5649,2.7517,0.6297,3.6341,0.0,0.1415,0
salaried,32,701,56723,595359,0,1.0,1,rent,20930,10462,0,0.0,0,0,0.0,0,none,vehicle,0.603,9,0.446,5.0,0.21,0.4466,0.369,0.8747,0.5534,11.433,0.0,0.1173,0
self_employed,42,659,8996,52329,1,1.2,0,rent,3768,638,64721,13.9,10750,13024,9.6,1,trading,personal,0.578,12,0.446,9.6,0.429,0.5102,0.4189,0.4847,0.4898,20.6295,0.3673,0.1661,0
salaried,41,664,28011,380217,0,1.4,4,owned,17117,5902,0,0.0,0,0,0.0,0,none,home,0.176,1,0.285,1.6,0.189,0.1782,0.6111,1.1312,0.8218,8.8405,0.0,0.0,0
salaried,26,699,54158,1027509,0,6.0,5,owned,35979,10341,0,0.0,0,0,0.0,0,none,vehicle,0.709,63,0.139,6.0,0.173,0.1447,0.6643,1.581,0.8553,6.325,0.0,0.0,0
salaried,27,716,41814,1317405,1,5.6,1,rent,19570,2999,0,0.0,0,0,0.0,0,none,home,0.658,70,0.479,1.4,0.244,0.4603,0.468,2.6255,0.5397,3.8088,0.0,0.1055,0
salaried,31,677,38642,169079,2,5.2,8,owned,15070,8676,0,0.0,0,0,0.0,0,none,business,0.522,60,0.337,3.4,0.302,0.3855,0.39,0.3646,0.6145,27.4253,0.0,0.0,1
salaried,43,650,131713,1280938,1,7.7,1,owned,82173,30818,0,0.0,0,0,0.0,0,none,home,0.229,90,0.174,1.5,0.23,0.1421,0.6239,0.8104,0.8579,12.3391,0.0,0.0,0
salaried,47,600,54657,435000,0,4.6,1,owned,31550,12304,0,0.0,0,0,0.0,0,none,vehicle,0.468,61,0.202,0.2,0.235,0.1977,0.5772,0.6632,0.8023,15.0778,0.0,0.0,1
self_employed,35,781,9538,123980,0,2.6,1,owned,6087,1170,89982,10.6,10234,13817,6.0,0,trading,education,0.371,27,0.328,6.0,0.479,0.2391,0.6382,1.0832,0.7609,9.2318,0.2673,0.1137,0
salaried,24,626,48689,979316,4,2.0,1,owned,31184,4318,0,0.0,0,0,0.0,0,none,vehicle,0.232,16,0.307,4.0,0.107,0.2708,0.6405,1.6761,0.7292,5.9661,0.0,0.0,1
salaried,36,714,68190,1213779,0,4.2,1,owned,37291,12435,0,0.0,0,0,0.0,0,none,education,0.746,52,0.233,2.5,0.128,0.2708,0.5469,1.4833,0.7292,6.7416,0.0,0.0,0
salaried,25,696,216810,2569891,2,3.3,4,rent,114999,20598,0,0.0,0,0,0.0,0,none,personal,0.593,36,0.38,1.8,0.041,0.3746,0.5304,0.9878,0.6254,10.1239,0.0,0.1446,0
self_employed,28,635,18514,65662,0,1.4,6,rent,12227,974,93980,19.7,16018,23502,0.7,0,service,education,0.682,19,0.264,0.7,0.397,0.287,0.6604,0.2956,0.713,33.8351,0.4205,0.1704,0
salaried,52,671,105420,1053708,0,6.3,6,rent,66923,19697,0,0.0,0,0,0.0,0,none,education,0.233,76,0.175,6.8,0.285,0.1783,0.6348,0.8329,0.8217,12.0056,0.0,0.0912,0
self_employed,47,688,4750,55273,0,4.0,4,owned,1614,290,50000,9.5,7013,15509,6.4,1,trading,gold,0.249,47,0.6,6.4,0.56,0.5992,0.3398,0.9697,0.4008,10.3124,0.4504,0.1403,0
self_employed,32,616,46318,1023077,0,12.0,0,owned,18180,2777,326186,14.2,20195,54757,2.3,1,trading,education,0.566,146,0.537,2.3,0.554,0.5475,0.3925,1.8407,0.4525,5.4328,0.2298,0.0619,0
salaried,25,688,127598,1371148,0,0.5,2,rent,91095,14394,0,0.0,0,0,0.0,0,none,education,0.216,7,0.224,0.3,0.124,0.1733,0.7139,0.8955,0.8267,11.1671,0.0,0.1103,1
salaried,37,631,50121,510437,0,2.6,1,owned,24796,3145,0,0.0,0,0,0.0,0,none,home,0.327,30,0.467,7.9,0.091,0.4425,0.4947,0.8487,0.5575,11.7831,0.0,0.0,0
self_employed,29,735,48738,406271,0,0.7,1,owned,20102,6768,123077,39.6,23842,12371,4.0,0,service,home,0.419,7,0.374,4.0,0.478,0.4487,0.4125,0.6947,0.5513,14.3957,0.2942,0.1937,0
self_employed,51,662,67020,743129,0,4.2,0,rent,39696,12190,195965,34.2,20848,43233,10.7,1,service,vehicle,0.628,49,0.276,10.7,0.6,0.2258,0.5923,0.924,0.7742,10.8223,0.327,0.1064,1
salaried,21,755,42806,293516,0,1.0,0,owned,21722,8545,0,0.0,0,0,0.0,0,none,business,0.499,1,0.287,1.0,0.261,0.2929,0.5075,0.5714,0.7071,17.5006,0.0,0.0,1
self_employed,33,627,16754,282996,4,2.6,3,owned,9990,1448,209428,8.0,23051,72173,4.3,1,trading,vehicle,0.86,30,0.399,4.3,0.176,0.3173,0.5963,1.4076,0.6827,7.1043,0.4547,0.1101,0
salaried,26,581,100693,387644,0,0.8,6,rent,48913,16634,0,0.0,0,0,0.0,0,none,home,0.484,8,0.334,2.9,0.203,0.349,0.4858,0.3208,0.651,31.1708,0.0,0.105,1
self_employed,33,776,36710,237137,1,0.7,1,owned,12001,6844,129261,28.4,13013,19996,0.6,0,service,gold,0.25,10,0.489,0.6,0.379,0.4867,0.3269,0.5383,0.5133,18.5766,0.2554,0.1007,0
salaried,33,668,127535,607838,0,1.6,2,rent,57599,13243,0,0.0,0,0,0.0,0,none,business,0.699,20,0.442,1.7,0.23,0.4445,0.4516,0.3972,0.5555,25.1781,0.0,0.1407,0
self_employed,29,662,15698,337468,0,2.9,5,owned,4988,2415,69771,22.5,13766,16630,1.9,1,manufacturing,education,0.412,46,0.583,1.9,0.493,0.5284,0.3177,1.7915,0.4716,5.582,0.4357,0.1973,1
salaried,44,596,161714,2698812,0,5.4,0,rent,90232,12685,0,0.0,0,0,0.0,0,none,home,0.954,67,0.334,0.3,0.25,0.3636,0.558,1.3907,0.6364,7.1905,0.0,0.0233,0
